Title,Score,Comment
포드 V 페라리,9,어떻게 이영화관객이 1만이지? 10만도 아니고 100만도 아닌... 
포드 V 페라리,10,페라리가 왜 아직도 최고의 차로 인정받는지 깨달았음. 
포드 V 페라리,10,믿고보는 맷데이먼..♡ 사랑해요 영원히♡ 하투하투♡ 
포드 V 페라리,9,아주잘만든 영화라 생각되더라 관중수가 아쉽네 
포드 V 페라리,10,최근에 본 영화 중에 가장 심장 뛰게 만든 영화 
포드 V 페라리,10,"상영관이 적다는게 가장 큰 단점인 영화...정말 재밌게 봤네요 2019년도 최고의 영화 연기력, 스토리, 몰입도, 영상미 최고 "
포드 V 페라리,10,
포드 V 페라리,8,150분동안 지루할틈없이 완벽한 영상미에 최고의 연기의영화다. 
포드 V 페라리,10,제가 차에 탄 기분이네요...연기가 기가 막힙니다. 
포드 V 페라리,10,결말이 슬프긴하지만 레이싱씬 박진감넘치고 재밌었음 
포드 V 페라리,9,베일신은 언제나 믿고본다7000rpm의 몰입감 
포드 V 페라리,10,와 보고 나와서도 심장이 두근거림... 
포드 V 페라리,10,아늬 이게 왜 100만 겨우 넘긴거지 역대급으로 재밌는데... 
포드 V 페라리,9,만원이 아깝지않던 순간이였다진짜재밌네 
포드 V 페라리,10,이병헌 하정우 마동석은 포드V페라리 보고 본인들 영화가 부끄러울듯 ㅋ 
포드 V 페라리,1,백두산이 더 재밌어요 
포드 V 페라리,10,배트맨이랑 제이슨본이랑 싸우면 누가 이길까? 
포드 V 페라리,8,시간가는줄 모르게 잼있었음 
포드 V 페라리,10,긴 런닝타임이 무색하게 빠르게 지나갔다. 
포드 V 페라리,10,
포드 V 페라리,10,페라리와 마일스처럼 인생을 살아가면 어떨까 생각해보았습니다. 
포드 V 페라리,10,이런걸 영화라고 하는거다 
포드 V 페라리,10,극장에서 안 봄 후회함 간만에 10점 영화 
포드 V 페라리,10,최고의영화 . 정말 명작이었다 
포드 V 페라리,7,"올해 꼭 봐야할 영화중 한편,,배우들의 연기 그리고 연출,, 놓치면 후회할 영화 "
포드 V 페라리,9,이 영화는 남자의 영화임 
포드 V 페라리,10,
포드 V 페라리,10,진짜 ㅠㅠ 안봐서 구렇지 본사람들은 긴장합니다 엄청 흥미진진해서 살떨면서 봣어요 춥지도 않는데 떨면서 진짜 연기도 대단하고요 무엇보다 긴장감이 넘쳐욤!! 인생영화라고 생각해요 저는 
포드 V 페라리,10,리뷰보고 선택했는데 최고네요.레이싱 경기 보는 기분이에요. 반드시 스크린 큰 극장 좋은 자리에서 보세요. 
포드 V 페라리,10,현실적인 결말... 회사다니기 싫어짐 
포드 V 페라리,10,눈물나고 가슴벅찬다.... 
포드 V 페라리,10,
포드 V 페라리,10,최고의 자동차영화. 몰입도 굉장히 높네요 
포드 V 페라리,10,"자극적이지 않으면서도 몰입감 최고인, 영화 본연의 매력을 정말 잘 살린 영화! 광고문구가 틀린게 하나도 없습니다. ㅎ "
포드 V 페라리,10,진짜 꿀잼... 연기자들 연기 장난아니고 구성도 끌지않고 좋았다 
포드 V 페라리,10,평점 처음으로 남김니다...진짜 최고다 
포드 V 페라리,10,
포드 V 페라리,10,정신없이   봤음재미짐 
포드 V 페라리,10,"한번보고 부모님,삼촌,여생 데리고 가서 또봤다.  다들 몰입감에서  헤어나오지 못하며 첨부터 끝까지 빠지면서 봤다.  몇년만에  역대급 인생 명화 발견했다.  영화포스터,예고편을 흥미롭지 못하게 만들어서 흥행몰이가 미지근했던것같다. 일단 보면 너무나 깜놀이다. "
포드 V 페라리,8,두배우 연기 음악 스토리 연출수작인거같아요 
포드 V 페라리,10,두번 봐도 질리지 않는 영화. 레이싱의 짜릿함을 그대로 느낄 수 있다. 더불어 인생에 대해서도 생각하게 하는 영화. 
포드 V 페라리,10,최고의 영화 뜨거운가슴 7000rpm 
포드 V 페라리,10,액션 영화인데 두 시간 반이라는 러닝타임이 납득이 간다. 인생에 완급 조절이 필요할 때 그리고 한계까지 몰아붙여 달려야 할 때가 언제인지 스스로에게 물어볼 수 있던 영화. 
포드 V 페라리,10,재밌게 가슴졸이면서 봤어요 엔진소리 듣기좋았습니다 
포드 V 페라리,9,차고 넘치는 액션 레이싱 영화로 만들지 않은 명품 배우들의 열연과 감독의 연출 
포드 V 페라리,10,
포드 V 페라리,10,7000+ GO LIKE HELL 
